id_student,code_module,code_presentation,previous_attempts,assessments_due,assessments_submitted,completion_rate,mean_score,on_time_rate,mean_submission_delay,target
606607,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
606627,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
606651,BBB,2013J,0,3,3,1.0,45.333333,0.666667,-0.333333,at_risk
606685,BBB,2013J,0,3,3,1.0,90.0,0.333333,0.666667,successful
606697,BBB,2013J,0,3,3,1.0,69.666667,0.333333,0.333333,successful
606736,BBB,2013J,0,3,1,0.333333,90.0,1.0,0.0,at_risk
606762,BBB,2013J,0,3,2,0.666667,87.0,0.0,4.5,at_risk
606797,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
606827,BBB,2013J,0,3,1,0.333333,60.0,1.0,-3.0,at_risk
606972,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
607062,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
607080,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
607097,BBB,2013J,0,3,3,1.0,73.666667,0.333333,2.333333,successful
607286,BBB,2013J,0,3,1,0.333333,71.0,0.0,7.0,at_risk
607300,BBB,2013J,0,3,3,1.0,70.666667,0.666667,0.333333,at_risk
607309,BBB,2013J,0,3,3,1.0,74.333333,0.666667,-0.333333,at_risk
607382,BBB,2013J,0,3,2,0.666667,38.5,0.5,1.5,at_risk
607398,BBB,2013J,0,3,3,1.0,69.666667,0.333333,0.0,at_risk
607493,BBB,2013J,0,3,3,1.0,82.0,0.666667,-1.666667,successful
607517,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
607607,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
607642,BBB,2013J,0,3,3,1.0,73.333333,0.333333,5.333333,successful
607699,BBB,2013J,0,3,3,1.0,74.333333,0.666667,0.666667,at_risk
607725,BBB,2013J,0,3,3,1.0,77.666667,0.666667,-0.333333,successful
607735,BBB,2013J,0,3,3,1.0,80.666667,0.666667,0.0,successful
607778,BBB,2013J,0,3,3,1.0,65.0,0.666667,-1.0,successful
607804,BBB,2013J,0,3,3,1.0,81.333333,0.333333,2.333333,successful
607808,BBB,2013J,0,3,3,1.0,74.0,0.666667,-0.666667,at_risk
607848,BBB,2013J,0,3,3,1.0,83.666667,0.666667,-0.333333,at_risk
607861,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
607887,BBB,2013J,0,3,3,1.0,85.666667,0.666667,-2.0,successful
607888,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
607889,BBB,2013J,0,3,3,1.0,86.0,0.666667,0.0,successful
607892,BBB,2013J,0,3,3,1.0,70.0,0.666667,0.666667,successful
607909,BBB,2013J,0,3,3,1.0,85.0,0.666667,0.333333,successful
607914,BBB,2013J,0,3,3,1.0,74.333333,0.666667,-5.333333,successful
607937,BBB,2013J,0,3,3,1.0,83.666667,0.666667,0.333333,successful
608000,BBB,2013J,0,3,3,1.0,91.333333,0.333333,3.666667,successful
608026,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
608038,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
608041,BBB,2013J,0,3,3,1.0,92.333333,0.333333,1.333333,successful
608047,BBB,2013J,0,3,3,1.0,77.333333,0.666667,-0.666667,successful
608060,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
608197,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
608264,BBB,2013J,0,3,3,1.0,76.333333,0.666667,0.0,successful
608419,BBB,2013J,0,3,3,1.0,84.333333,0.666667,-1.0,successful
608497,BBB,2013J,0,3,3,1.0,79.666667,0.333333,0.666667,at_risk
608564,BBB,2013J,0,3,3,1.0,77.333333,0.666667,0.666667,at_risk
608578,BBB,2013J,0,3,3,1.0,78.333333,0.333333,1.333333,successful
608623,BBB,2013J,0,3,3,1.0,64.666667,0.666667,0.666667,successful
608647,BBB,2013J,0,3,3,1.0,77.333333,0.666667,-1.333333,successful
608719,BBB,2013J,0,3,1,0.333333,60.0,1.0,-4.0,at_risk
608738,BBB,2013J,0,3,3,1.0,76.0,0.666667,-0.666667,at_risk
608766,BBB,2013J,0,3,3,1.0,89.333333,0.666667,-2.666667,successful
608939,BBB,2013J,0,3,1,0.333333,68.0,1.0,0.0,at_risk
608942,BBB,2013J,0,3,2,0.666667,74.0,0.0,18.5,at_risk
609010,BBB,2013J,0,3,3,1.0,85.0,0.666667,0.666667,successful
609046,BBB,2013J,0,3,3,1.0,85.666667,0.666667,0.0,successful
609047,BBB,2013J,0,3,3,1.0,72.0,0.666667,0.333333,at_risk
609107,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
609190,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
609193,BBB,2013J,0,3,1,0.333333,68.0,1.0,-2.0,at_risk
609230,BBB,2013J,0,3,1,0.333333,73.0,1.0,-2.0,at_risk
609307,BBB,2013J,0,3,2,0.666667,80.0,0.5,0.5,successful
609388,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
609422,BBB,2013J,0,3,3,1.0,82.333333,0.666667,-0.666667,at_risk
609510,BBB,2013J,0,3,3,1.0,74.333333,0.333333,1.0,at_risk
609679,BBB,2013J,0,3,3,1.0,81.666667,0.666667,0.0,successful
609704,BBB,2013J,0,3,3,1.0,78.333333,0.666667,-0.666667,successful
609764,BBB,2013J,0,3,3,1.0,75.333333,0.666667,0.333333,at_risk
609804,BBB,2013J,0,3,2,0.666667,67.5,1.0,-1.5,at_risk
609811,BBB,2013J,0,3,3,1.0,92.666667,0.333333,3.0,successful
609812,BBB,2013J,0,3,3,1.0,59.666667,0.333333,0.333333,successful
609815,BBB,2013J,0,3,3,1.0,78.0,0.333333,2.333333,successful
609817,BBB,2013J,0,3,3,1.0,61.666667,0.0,5.0,successful
609850,BBB,2013J,0,3,2,0.666667,39.5,1.0,-0.5,at_risk
609860,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
609864,BBB,2013J,0,3,3,1.0,69.333333,0.333333,1.333333,successful
609871,BBB,2013J,0,3,3,1.0,73.0,0.0,4.0,successful
609873,BBB,2013J,0,3,2,0.666667,57.0,1.0,-1.0,at_risk
609887,BBB,2013J,0,3,2,0.666667,60.0,0.0,1.5,at_risk
610032,BBB,2013J,0,3,3,1.0,85.666667,0.666667,0.666667,successful
610059,BBB,2013J,1,3,3,1.0,79.0,0.666667,-1.0,successful
610118,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
610260,BBB,2013J,0,3,3,1.0,83.333333,0.666667,0.0,successful
610362,BBB,2013J,0,3,3,1.0,70.0,0.666667,0.666667,successful
610392,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
610423,BBB,2013J,0,3,3,1.0,81.0,0.666667,0.666667,at_risk
610428,BBB,2013J,0,3,3,1.0,80.333333,0.666667,-1.333333,successful
610449,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
610553,BBB,2013J,0,3,3,1.0,76.666667,0.666667,-2.666667,successful
610700,BBB,2013J,0,3,3,1.0,70.666667,0.666667,-9.0,at_risk
610725,BBB,2013J,0,3,3,1.0,83.666667,0.333333,6.666667,successful
610731,BBB,2013J,0,3,2,0.666667,83.0,0.5,1.0,at_risk
610740,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
610744,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
610745,BBB,2013J,0,3,3,1.0,71.666667,0.666667,-0.666667,successful
610748,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
610750,BBB,2013J,0,3,3,1.0,87.0,0.666667,0.0,successful
610751,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
610763,BBB,2013J,0,3,2,0.666667,92.0,0.5,0.5,successful
610770,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
610772,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
610776,BBB,2013J,0,3,1,0.333333,40.0,0.0,2.0,at_risk
610780,BBB,2013J,0,3,3,1.0,75.333333,0.666667,0.333333,at_risk
610783,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
610802,BBB,2013J,0,3,3,1.0,74.333333,0.0,4.333333,at_risk
610804,BBB,2013J,0,3,3,1.0,82.0,0.333333,1.333333,at_risk
610906,BBB,2013J,0,3,3,1.0,85.0,0.0,3.666667,successful
611004,BBB,2013J,0,3,3,1.0,69.333333,0.666667,0.666667,at_risk
611012,BBB,2013J,0,3,3,1.0,78.666667,0.666667,-2.0,successful
611017,BBB,2013J,0,3,3,1.0,91.0,0.666667,0.0,successful
611023,BBB,2013J,0,3,3,1.0,85.0,0.666667,-0.333333,successful
611046,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
611048,BBB,2013J,0,3,1,0.333333,60.0,0.0,1.0,at_risk
611051,BBB,2013J,0,3,2,0.666667,36.0,1.0,-1.5,at_risk
611060,BBB,2013J,0,3,3,1.0,82.333333,0.0,4.0,successful
611096,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
611182,BBB,2013J,0,3,3,1.0,81.666667,0.666667,0.666667,at_risk
611228,BBB,2013J,0,3,3,1.0,80.666667,0.666667,-0.333333,successful
611268,BBB,2013J,0,3,3,1.0,85.666667,0.333333,3.0,at_risk
611315,BBB,2013J,0,3,3,1.0,89.0,0.666667,-0.666667,successful
611345,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
611383,BBB,2013J,0,3,3,1.0,84.333333,0.666667,-0.666667,successful
611531,BBB,2013J,0,3,3,1.0,87.0,0.666667,-0.333333,successful
611688,BBB,2013J,0,3,3,1.0,81.0,0.333333,3.666667,successful
611690,BBB,2013J,0,3,3,1.0,68.666667,0.666667,0.333333,successful
612050,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
612210,BBB,2013J,0,3,3,1.0,73.0,0.666667,0.333333,successful
612217,BBB,2013J,0,3,1,0.333333,81.0,1.0,-2.0,successful
612252,BBB,2013J,0,3,3,1.0,84.666667,0.666667,0.333333,successful
612255,BBB,2013J,0,3,3,1.0,81.333333,0.666667,-1.333333,successful
612355,BBB,2013J,0,3,2,0.666667,88.0,1.0,-1.5,successful
612361,BBB,2013J,0,3,3,1.0,86.333333,0.666667,-1.0,successful
612484,BBB,2013J,0,3,3,1.0,86.666667,0.666667,0.333333,successful
612488,BBB,2013J,0,3,3,1.0,83.666667,0.666667,0.0,successful
612517,BBB,2013J,0,3,2,0.666667,66.0,1.0,-1.0,successful
612656,BBB,2013J,0,3,3,1.0,89.333333,0.666667,0.0,successful
612658,BBB,2013J,0,3,3,1.0,92.0,0.666667,0.0,successful
612661,BBB,2013J,0,3,3,1.0,87.666667,0.666667,-3.666667,successful
612684,BBB,2013J,0,3,3,1.0,76.666667,0.666667,0.666667,successful
612757,BBB,2013J,0,3,3,1.0,91.333333,0.666667,-0.666667,successful
612891,BBB,2013J,0,3,3,1.0,72.666667,0.666667,0.0,successful
613051,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
613158,BBB,2013J,0,3,3,1.0,76.0,0.666667,0.0,successful
613159,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
613160,BBB,2013J,0,3,2,0.666667,81.5,1.0,0.0,successful
613162,BBB,2013J,0,3,1,0.333333,62.0,1.0,0.0,at_risk
613164,BBB,2013J,0,3,3,1.0,80.666667,0.666667,-0.333333,successful
613171,BBB,2013J,0,3,3,1.0,74.0,0.666667,-0.666667,successful
613173,BBB,2013J,0,3,3,1.0,73.333333,0.666667,-0.333333,successful
613175,BBB,2013J,0,3,1,0.333333,85.0,1.0,0.0,at_risk
613176,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
613177,BBB,2013J,0,3,3,1.0,78.0,0.666667,-0.666667,successful
613191,BBB,2013J,0,3,1,0.333333,69.0,1.0,-1.0,at_risk
613196,BBB,2013J,0,3,3,1.0,80.333333,0.666667,0.333333,successful
613199,BBB,2013J,0,3,3,1.0,78.0,0.666667,-0.333333,at_risk
613200,BBB,2013J,0,3,3,1.0,74.0,0.666667,0.0,successful
613203,BBB,2013J,0,3,3,1.0,90.666667,0.333333,2.666667,successful
613208,BBB,2013J,0,3,3,1.0,75.333333,0.666667,0.333333,successful
613273,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
613293,BBB,2013J,0,3,3,1.0,86.0,0.333333,3.333333,successful
613298,BBB,2013J,0,3,1,0.333333,62.0,1.0,-1.0,at_risk
613416,BBB,2013J,0,3,3,1.0,78.0,0.0,2.666667,successful
613418,BBB,2013J,0,3,3,1.0,86.0,0.666667,-0.333333,successful
613735,BBB,2013J,0,3,3,1.0,89.333333,0.666667,-0.666667,successful
613738,BBB,2013J,0,3,3,1.0,88.0,0.666667,-0.333333,successful
614013,BBB,2013J,0,3,2,0.666667,96.5,0.0,15.5,successful
614064,BBB,2013J,0,3,3,1.0,82.333333,0.333333,4.0,successful
614068,BBB,2013J,0,3,3,1.0,76.0,0.666667,-2.333333,at_risk
614072,BBB,2013J,0,3,3,1.0,80.333333,0.666667,-1.0,successful
614148,BBB,2013J,0,3,3,1.0,67.666667,0.666667,0.0,at_risk
614495,BBB,2013J,0,3,3,1.0,83.0,0.666667,-1.333333,successful
614546,BBB,2013J,0,3,3,1.0,88.0,0.666667,0.0,successful
614556,BBB,2013J,0,3,3,1.0,85.666667,0.666667,0.666667,successful
615127,BBB,2013J,0,3,3,1.0,94.333333,0.666667,0.333333,successful
615148,BBB,2013J,0,3,3,1.0,78.333333,0.666667,0.333333,at_risk
616342,BBB,2013J,0,3,3,1.0,89.333333,0.666667,0.333333,successful
616502,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
616735,BBB,2013J,0,3,3,1.0,81.666667,0.666667,0.666667,successful
617116,BBB,2013J,0,3,3,1.0,81.666667,0.666667,-1.0,successful
617472,BBB,2013J,0,3,3,1.0,79.0,0.666667,0.333333,successful
619082,BBB,2013J,0,3,3,1.0,76.666667,0.333333,1.0,successful
619941,BBB,2013J,0,3,3,1.0,82.666667,0.666667,-0.333333,successful
1018682,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
1105438,BBB,2013J,0,3,3,1.0,83.666667,0.666667,0.333333,successful
1170618,BBB,2013J,0,3,2,0.666667,91.0,0.0,16.5,successful
1340766,BBB,2013J,0,3,3,1.0,84.333333,0.666667,-2.0,successful
1399285,BBB,2013J,0,3,3,1.0,79.0,0.666667,-0.333333,successful
1405594,BBB,2013J,0,3,3,1.0,93.0,0.666667,0.333333,successful
1411627,BBB,2013J,1,3,3,1.0,76.0,0.666667,-2.333333,successful
1413989,BBB,2013J,3,3,2,0.666667,79.0,1.0,-34.0,at_risk
1421720,BBB,2013J,2,3,3,1.0,78.333333,0.666667,-1.0,successful
1440341,BBB,2013J,0,3,3,1.0,77.666667,0.666667,0.0,successful
1467014,BBB,2013J,0,3,3,1.0,86.666667,0.666667,-3.333333,successful
1503056,BBB,2013J,0,3,3,1.0,65.333333,0.666667,-3.333333,successful
1521687,BBB,2013J,0,3,3,1.0,77.666667,0.666667,0.0,at_risk
1536774,BBB,2013J,1,3,3,1.0,70.0,0.666667,0.0,successful
1541133,BBB,2013J,0,3,3,1.0,90.333333,0.666667,-2.333333,at_risk
1588208,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
1594621,BBB,2013J,0,3,2,0.666667,78.5,1.0,-2.0,successful
1624707,BBB,2013J,0,3,3,1.0,80.666667,0.666667,0.333333,successful
1627017,BBB,2013J,0,3,3,1.0,67.666667,0.666667,-1.333333,successful
1695710,BBB,2013J,0,3,3,1.0,84.333333,0.666667,0.0,successful
1726951,BBB,2013J,0,3,3,1.0,84.666667,0.666667,-1.0,successful
1731564,BBB,2013J,0,3,3,1.0,76.0,0.666667,0.333333,successful
1759851,BBB,2013J,0,3,1,0.333333,63.0,0.0,3.0,at_risk
1771053,BBB,2013J,1,3,1,0.333333,60.0,1.0,-20.0,at_risk
1778145,BBB,2013J,0,3,2,0.666667,91.0,0.5,-1.0,successful
1781804,BBB,2013J,0,3,2,0.666667,51.5,0.0,7.0,at_risk
1797168,BBB,2013J,0,3,3,1.0,66.0,0.333333,1.666667,successful
1866742,BBB,2013J,0,3,1,0.333333,65.0,1.0,0.0,at_risk
1886295,BBB,2013J,1,3,3,1.0,89.0,0.666667,0.0,successful
1889565,BBB,2013J,0,3,3,1.0,82.0,0.333333,0.666667,successful
1903677,BBB,2013J,1,3,3,1.0,80.666667,0.666667,0.333333,successful
1910175,BBB,2013J,0,3,3,1.0,86.0,0.666667,-0.333333,successful
1934047,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
1935487,BBB,2013J,0,3,2,0.666667,87.5,0.5,0.0,at_risk
1939695,BBB,2013J,2,3,3,1.0,76.0,0.666667,-2.333333,successful
1941248,BBB,2013J,0,3,3,1.0,89.666667,0.666667,0.0,successful
1946308,BBB,2013J,0,3,3,1.0,78.333333,0.666667,0.333333,successful
1963287,BBB,2013J,0,3,2,0.666667,59.5,0.0,1.5,at_risk
1988213,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
1990650,BBB,2013J,3,3,1,0.333333,77.0,1.0,0.0,at_risk
1993672,BBB,2013J,4,3,2,0.666667,36.0,1.0,-37.5,at_risk
1998790,BBB,2013J,0,3,3,1.0,83.0,0.666667,0.666667,at_risk
2001687,BBB,2013J,0,3,3,1.0,86.333333,0.333333,0.333333,successful
2002046,BBB,2013J,0,3,3,1.0,84.666667,0.666667,-1.666667,successful
2006283,BBB,2013J,0,3,3,1.0,74.666667,0.666667,-0.666667,successful
2009558,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2022801,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2023561,BBB,2013J,5,3,2,0.666667,90.0,0.0,3.5,at_risk
2029037,BBB,2013J,0,3,3,1.0,79.333333,0.666667,-1.0,successful
2034300,BBB,2013J,1,3,3,1.0,68.333333,0.666667,-1.0,successful
2044036,BBB,2013J,2,3,3,1.0,72.0,1.0,-41.0,at_risk
2056947,BBB,2013J,0,3,1,0.333333,72.0,1.0,-2.0,at_risk
2061889,BBB,2013J,1,3,3,1.0,77.333333,1.0,-41.0,successful
2062995,BBB,2013J,0,3,3,1.0,76.0,0.666667,-1.333333,successful
2072166,BBB,2013J,0,3,1,0.333333,62.0,1.0,0.0,at_risk
2075158,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2075264,BBB,2013J,1,3,0,0.0,0.0,0.0,0.0,at_risk
2078479,BBB,2013J,0,3,3,1.0,88.666667,0.666667,-1.0,successful
2078768,BBB,2013J,0,3,3,1.0,75.0,0.666667,-3.333333,successful
2082318,BBB,2013J,1,3,0,0.0,0.0,0.0,0.0,at_risk
2083576,BBB,2013J,0,3,3,1.0,77.333333,0.666667,-0.666667,successful
2095379,BBB,2013J,0,3,3,1.0,90.0,0.666667,0.666667,successful
2111015,BBB,2013J,0,3,3,1.0,81.666667,0.666667,-1.0,successful
2111666,BBB,2013J,0,3,3,1.0,81.333333,0.0,3.0,at_risk
2115711,BBB,2013J,0,3,3,1.0,84.0,0.666667,-0.333333,successful
2128304,BBB,2013J,2,3,3,1.0,85.0,0.666667,-1.666667,successful
2132966,BBB,2013J,0,3,3,1.0,81.666667,0.666667,-0.333333,successful
2140444,BBB,2013J,1,3,3,1.0,86.666667,0.333333,1.0,at_risk
2147687,BBB,2013J,0,3,3,1.0,80.666667,0.666667,-0.666667,at_risk
2147929,BBB,2013J,0,3,3,1.0,81.666667,0.333333,1.0,successful
2153026,BBB,2013J,0,3,3,1.0,77.0,0.666667,0.666667,at_risk
2160453,BBB,2013J,0,3,3,1.0,91.333333,0.666667,-1.666667,successful
2164944,BBB,2013J,0,3,3,1.0,74.333333,0.666667,-6.666667,at_risk
2174835,BBB,2013J,0,3,3,1.0,81.0,0.333333,2.333333,successful
2187146,BBB,2013J,0,3,3,1.0,88.666667,0.666667,-1.333333,successful
2192113,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2196054,BBB,2013J,0,3,3,1.0,76.666667,0.333333,0.0,successful
2210666,BBB,2013J,0,3,3,1.0,61.666667,0.333333,4.0,at_risk
2210681,BBB,2013J,1,3,0,0.0,0.0,0.0,0.0,at_risk
2211448,BBB,2013J,1,3,0,0.0,0.0,0.0,0.0,at_risk
2211630,BBB,2013J,0,3,3,1.0,78.0,0.666667,-9.333333,at_risk
2214631,BBB,2013J,0,3,3,1.0,89.0,0.666667,0.0,successful
2225190,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2226301,BBB,2013J,1,3,3,1.0,74.0,0.666667,0.333333,successful
2227004,BBB,2013J,1,3,3,1.0,64.0,0.666667,0.666667,at_risk
2229783,BBB,2013J,0,3,3,1.0,77.0,0.666667,0.666667,at_risk
2239140,BBB,2013J,2,3,2,0.666667,82.5,0.5,0.0,at_risk
2242290,BBB,2013J,1,3,3,1.0,74.666667,0.666667,0.0,at_risk
2262671,BBB,2013J,0,3,2,0.666667,68.5,0.0,18.0,at_risk
2266650,BBB,2013J,0,3,3,1.0,76.666667,0.333333,2.0,at_risk
2271644,BBB,2013J,0,3,3,1.0,68.333333,0.333333,1.666667,successful
2271743,BBB,2013J,1,3,0,0.0,0.0,0.0,0.0,at_risk
2272630,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2273256,BBB,2013J,0,3,3,1.0,86.333333,0.666667,-1.333333,at_risk
2276893,BBB,2013J,5,3,0,0.0,0.0,0.0,0.0,at_risk
2280314,BBB,2013J,0,3,3,1.0,92.333333,0.666667,0.333333,successful
2282129,BBB,2013J,1,3,3,1.0,73.0,0.0,4.333333,at_risk
2284583,BBB,2013J,0,3,3,1.0,68.333333,0.333333,1.333333,successful
2291034,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2294490,BBB,2013J,1,3,2,0.666667,86.5,0.0,1.5,at_risk
2296908,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2299338,BBB,2013J,0,3,3,1.0,90.333333,0.666667,-0.333333,successful
2313615,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2318763,BBB,2013J,0,3,1,0.333333,100.0,0.0,2.0,at_risk
2320306,BBB,2013J,0,3,3,1.0,93.333333,0.666667,-0.333333,successful
2334319,BBB,2013J,0,3,3,1.0,89.333333,0.666667,-0.333333,successful
2338586,BBB,2013J,0,3,3,1.0,83.666667,0.666667,-2.0,successful
2346025,BBB,2013J,2,3,1,0.333333,39.0,1.0,-2.0,at_risk
2349825,BBB,2013J,0,3,3,1.0,78.666667,0.666667,0.666667,at_risk
2356809,BBB,2013J,0,3,3,1.0,87.666667,0.666667,0.666667,successful
2363875,BBB,2013J,0,3,3,1.0,79.666667,0.333333,3.666667,successful
2382253,BBB,2013J,1,3,3,1.0,81.666667,0.666667,0.666667,at_risk
2383103,BBB,2013J,3,3,0,0.0,0.0,0.0,0.0,at_risk
2390117,BBB,2013J,0,3,3,1.0,87.333333,0.666667,-0.333333,successful
2392824,BBB,2013J,1,3,3,1.0,90.0,0.666667,-1.333333,successful
2396786,BBB,2013J,0,3,2,0.666667,82.5,1.0,-1.0,at_risk
2400851,BBB,2013J,0,3,3,1.0,74.333333,0.666667,-0.666667,successful
2411595,BBB,2013J,0,3,3,1.0,75.666667,0.666667,-0.666667,successful
2415414,BBB,2013J,0,3,3,1.0,89.0,0.666667,-1.0,successful
2416774,BBB,2013J,0,3,3,1.0,84.666667,0.666667,0.666667,successful
2420909,BBB,2013J,0,3,3,1.0,86.666667,0.666667,-3.666667,successful
2421929,BBB,2013J,1,3,3,1.0,83.0,0.0,5.0,at_risk
2425156,BBB,2013J,0,3,3,1.0,64.666667,0.333333,2.666667,successful
2444641,BBB,2013J,0,3,3,1.0,70.333333,0.666667,-0.333333,at_risk
2451269,BBB,2013J,0,3,3,1.0,87.0,0.333333,1.666667,successful
2452289,BBB,2013J,0,3,3,1.0,88.333333,0.0,5.333333,successful
2453657,BBB,2013J,0,3,3,1.0,61.333333,0.666667,0.333333,at_risk
2455066,BBB,2013J,0,3,3,1.0,82.666667,0.666667,0.666667,successful
2455578,BBB,2013J,0,3,3,1.0,79.333333,0.666667,0.333333,successful
2459051,BBB,2013J,1,3,1,0.333333,0.0,0.0,13.0,at_risk
2460002,BBB,2013J,0,3,2,0.666667,83.0,0.5,-4.5,at_risk
2463213,BBB,2013J,0,3,3,1.0,89.333333,0.666667,0.333333,successful
2463950,BBB,2013J,1,3,3,1.0,84.0,0.666667,0.666667,successful
2464683,BBB,2013J,0,3,3,1.0,79.666667,0.666667,0.0,successful
2465209,BBB,2013J,0,3,1,0.333333,84.0,1.0,-2.0,at_risk
2468280,BBB,2013J,0,3,3,1.0,80.333333,0.666667,0.333333,successful
2468706,BBB,2013J,0,3,3,1.0,95.666667,0.666667,-0.333333,successful
2473780,BBB,2013J,0,3,3,1.0,88.666667,0.666667,-2.0,successful
2476144,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2481657,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2487785,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2488714,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2496235,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2509297,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2510414,BBB,2013J,0,3,3,1.0,56.666667,0.666667,0.666667,at_risk
2512392,BBB,2013J,1,3,3,1.0,82.666667,1.0,-41.0,successful
2513083,BBB,2013J,1,3,0,0.0,0.0,0.0,0.0,at_risk
2514379,BBB,2013J,0,3,3,1.0,74.0,0.666667,-1.666667,at_risk
2518589,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2522312,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2528352,BBB,2013J,2,3,3,1.0,67.666667,0.333333,1.666667,at_risk
2529306,BBB,2013J,1,3,3,1.0,79.666667,0.666667,-0.333333,at_risk
2532647,BBB,2013J,0,3,3,1.0,74.333333,0.666667,0.333333,at_risk
2539817,BBB,2013J,1,3,0,0.0,0.0,0.0,0.0,at_risk
2539858,BBB,2013J,0,3,3,1.0,84.333333,0.666667,0.333333,successful
2540724,BBB,2013J,1,3,3,1.0,84.333333,0.666667,0.0,successful
2544448,BBB,2013J,0,3,3,1.0,66.666667,0.666667,-0.333333,at_risk
2545488,BBB,2013J,1,3,1,0.333333,55.0,1.0,-13.0,at_risk
2550290,BBB,2013J,0,3,3,1.0,73.333333,0.333333,2.0,at_risk
2553890,BBB,2013J,0,3,3,1.0,81.666667,0.666667,-1.0,successful
2557885,BBB,2013J,0,3,1,0.333333,80.0,1.0,-4.0,at_risk
2564744,BBB,2013J,0,3,2,0.666667,56.5,0.5,2.5,successful
2567158,BBB,2013J,0,3,3,1.0,73.0,0.666667,-8.333333,successful
2573353,BBB,2013J,0,3,3,1.0,64.0,0.666667,0.0,at_risk
2573570,BBB,2013J,0,3,0,0.0,0.0,0.0,0.0,at_risk
2575994,BBB,2013J,0,3,3,1.0,70.0,0.666667,0.0,at_risk
2578802,BBB,2013J,0,3,3,1.0,83.0,0.666667,0.333333,successful
2579673,BBB,2013J,2,3,3,1.0,56.0,0.666667,-2.333333,at_risk
2579817,BBB,2013J,1,3,0,0.0,0.0,0.0,0.0,at_risk
